loan_id,customer_id,disbursement_timestamp,disbursement_location,maturity_date,principal_amount,interest_rate,currency
SCLN-00000444,SC-C000440,2025-10-11 15:06:40.000,Oti|Jasikan,2026-01-27,928.96,0.1224,GHS
SCLN-00000451,SC-C000448,2025-11-29 16:01:37.000,Ashanti|Ejisu,2026-01-05,304.09,0.2549,GHS
SCLN-00000453,SC-C000449,2025-10-22 09:56:37.000,Northern|Savelugu,2025-12-04,475.59,0.1322,GHS
SCLN-00000455,SC-C000451,2025-11-07 17:06:50.000,Oti|Dambai,2025-12-24,411.01,0.261,GHS
SCLN-00000457,SC-C000452,2025-11-29 14:40:38.000,Greater Accra|Kasoa,2026-02-06,990.22,0.291,GHS
SCLN-00000465,SC-C000463,2025-11-21 12:02:05.000,Ashanti|Kumasi,2026-01-25,2645.59,0.2808,GHS
SCLN-00000467,SC-C000464,2025-10-25 11:11:35.000,Western|Tarkwa,2025-12-09,1054.19,0.2361,GHS
SCLN-00000473,SC-C000468,2025-10-31 08:16:57.000,Ashanti|Obuasi,2025-12-19,882.63,0.0817,GHS
SCLN-00000479,SC-C000477,2025-10-18 11:39:28.000,Volta|Hohoe,2026-01-02,342.79,0.2332,GHS
SCLN-00000481,SC-C000478,2025-10-17 10:29:32.000,Eastern|Akropong,2025-12-31,2745.3,0.143,GHS
SCLN-00000482,SC-C000480,2025-10-15 12:26:53.000,Bono|Sunyani,2026-01-03,679.17,0.1881,GHS
SCLN-00000484,SC-C000481,2025-11-30 13:54:44.000,Eastern|Nkawkaw,2026-02-09,1908.73,0.1575,GHS
SCLN-00000486,SC-C000482,2025-10-20 12:27:12.000,Eastern|Akropong,2026-01-11,790.55,0.1704,GHS
SCLN-00000489,SC-C000483,2025-11-29 10:27:55.000,Greater Accra|Madina,2026-03-05,2533.58,0.2586,GHS
SCLN-00000506,SC-C000496,2025-11-26 11:58:33.000,Bono|Berekum,2026-03-01,845.66,0.1444,GHS
SCLN-00000509,SC-C000497,2025-11-14 12:20:19.000,Greater Accra|Kasoa,2026-03-11,2207.8,0.1332,GHS
SCLN-00000510,SC-C000498,2025-11-06 17:25:45.000,Ashanti|Ejisu,2025-12-25,820.68,0.1209,GHS
SCLN-00000516,SC-C000509,2025-10-31 09:23:06.000,Oti|Dambai,2026-01-04,286.2,0.1391,GHS
SCLN-00000520,SC-C000510,2025-11-16 17:07:48.000,Greater Accra|Accra,2026-01-06,1755.25,0.2704,GHS
SCLN-00000522,SC-C000512,2025-10-22 14:19:17.000,Ashanti|Obuasi,2025-12-17,345.0,0.1192,GHS
SCLN-00000523,SC-C000513,2025-11-25 10:38:56.000,Bono East|Techiman,2026-01-28,718.55,0.1085,GHS
SCLN-00000525,SC-C000515,2025-10-06 10:30:52.000,Bono East|Techiman,2025-12-21,1038.04,0.0824,GHS
SCLN-00000527,SC-C000517,2025-10-06 10:55:40.000,Central|Elmina,2026-01-21,407.15,0.1938,GHS
SCLN-00000529,SC-C000522,2025-11-30 08:58:40.000,Greater Accra|Kasoa,2026-01-02,384.92,0.2931,GHS
SCLN-00000533,SC-C000524,2025-11-06 09:55:16.000,Eastern|Nkawkaw,2026-03-02,1854.36,0.0809,GHS
SCLN-00000537,SC-C000530,2025-11-23 14:47:43.000,Greater Accra|Madina,2026-02-10,388.62,0.1793,GHS
SCLN-00000541,SC-C000532,2025-10-11 15:01:14.000,Greater Accra|Accra,2025-11-24,170.0,0.1816,GHS
SCLN-00000542,SC-C000532,2025-11-30 09:35:08.000,Greater Accra|Accra,2026-01-06,668.3,0.1299,GHS
SCLN-00000546,SC-C000534,2025-11-13 11:43:31.000,Western|Tarkwa,2026-02-18,1131.34,0.2454,GHS
SCLN-00000548,SC-C000535,2025-11-08 14:00:46.000,Greater Accra|Accra,2026-01-20,999.15,0.2448,GHS
SCLN-00000551,SC-C000536,2025-10-23 08:06:33.000,Ashanti|Kumasi,2026-01-04,1071.1,0.1241,GHS
SCLN-00000554,SC-C000538,2025-10-18 09:17:30.000,Ashanti|Obuasi,2025-11-25,628.04,0.1716,GHS
SCLN-00000558,SC-C000542,2025-11-05 13:28:48.000,Northern|Yendi,2025-12-27,714.78,0.1711,GHS
SCLN-00000563,SC-C000546,2025-11-01 15:18:38.000,Upper East|Navrongo,2025-12-29,694.23,0.2781,GHS
SCLN-00000566,SC-C000547,2025-10-24 14:42:50.000,Western|Axim,2025-12-31,1152.21,0.2317,GHS
SCLN-00000568,SC-C000548,2025-10-11 12:19:55.000,Bono|Berekum,2025-12-21,1016.97,0.1055,GHS
SCLN-00000572,SC-C000550,2025-10-10 16:41:24.000,Greater Accra|Madina,2025-12-19,1264.9,0.1086,GHS
SCLN-00000575,SC-C000551,2025-11-15 11:36:55.000,Northern|Savelugu,2026-01-16,1514.44,0.0821,GHS
SCLN-00000576,SC-C000552,2025-11-25 13:35:59.000,Greater Accra|Accra,2026-02-01,1178.82,0.2069,GHS
SCLN-00000579,SC-C000553,2025-11-25 12:29:57.000,Ashanti|Obuasi,2026-02-02,2522.11,0.2374,GHS
SCLN-00000583,SC-C000557,2025-10-24 17:43:23.000,Ashanti|Obuasi,2025-12-30,940.65,0.233,GHS
SCLN-00000586,SC-C000563,2025-11-15 10:08:58.000,Greater Accra|Kasoa,2026-03-07,1526.78,0.0815,GHS
SCLN-00000588,SC-C000564,2025-11-05 13:54:36.000,Volta|Hohoe,2025-12-25,1539.42,0.2025,GHS
SCLN-00000599,SC-C000575,2025-10-28 17:02:47.000,Greater Accra|Kasoa,2025-12-23,1654.97,0.2679,GHS
SCLN-00000602,SC-C000576,2025-10-05 15:24:09.000,Greater Accra|Accra,2025-11-10,2031.7,0.2753,GHS
SCLN-00000605,SC-C000579,2025-10-12 16:32:38.000,Upper West|Lawra,2026-01-05,2729.1,0.2367,GHS
SCLN-00000607,SC-C000580,2025-12-01 09:22:33.000,Greater Accra|Kasoa,2026-02-14,1768.18,0.2493,GHS
SCLN-00000610,SC-C000581,2025-11-04 10:32:03.000,Bono East|Techiman,2025-12-24,579.5,0.2299,GHS
SCLN-00000615,SC-C000583,2025-10-05 10:00:48.000,Central|Elmina,2025-11-20,1398.56,0.101,GHS
SCLN-00000616,SC-C000583,2025-11-20 17:17:10.000,Central|Elmina,2025-12-31,682.69,0.1857,GHS
SCLN-00000617,SC-C000586,2025-10-11 09:13:11.000,Greater Accra|Madina,2025-12-13,493.51,0.1174,GHS
SCLN-00000619,SC-C000587,2025-10-31 17:56:04.000,Greater Accra|Accra,2026-01-07,826.8,0.2137,GHS
SCLN-00000622,SC-C000588,2025-10-28 12:48:11.000,Eastern|Koforidua,2025-12-19,1628.33,0.0826,GHS
SCLN-00000633,SC-C000603,2025-11-15 10:48:37.000,Upper East|Navrongo,2026-02-11,1406.52,0.1757,GHS
SCLN-00000635,SC-C000604,2025-11-29 08:54:19.000,Greater Accra|Tema,2026-03-17,3506.32,0.1335,GHS
SCLN-00000639,SC-C000607,2025-11-29 10:53:08.000,Northern|Savelugu,2026-02-16,518.01,0.2334,GHS
SCLN-00000641,SC-C000608,2025-11-27 10:04:55.000,Eastern|Akropong,2026-01-16,501.89,0.1348,GHS
SCLN-00000645,SC-C000611,2025-11-29 11:04:34.000,Volta|Hohoe,2026-03-13,3797.82,0.2781,GHS
SCLN-00000646,SC-C000612,2025-11-24 16:08:26.000,Central|Elmina,2026-01-03,1614.92,0.2956,GHS
SCLN-00000655,SC-C000615,2025-10-28 09:52:16.000,Greater Accra|Tema,2026-01-30,2434.59,0.1472,GHS
SCLN-00000666,SC-C000629,2025-11-25 12:16:32.000,Bono|Sunyani,2026-03-11,565.61,0.1945,GHS
SCLN-00000668,SC-C000630,2025-11-10 16:56:59.000,Greater Accra|Accra,2026-02-08,2624.94,0.2428,GHS
SCLN-00000675,SC-C000636,2025-11-22 14:47:02.000,Ashanti|Kumasi,2026-01-20,1208.05,0.0939,GHS
SCLN-00000678,SC-C000638,2025-11-15 10:19:35.000,Western|Takoradi,2026-02-26,3497.72,0.1113,GHS
SCLN-00000680,SC-C000640,2025-11-02 11:52:45.000,Greater Accra|Madina,2025-12-28,529.42,0.1899,GHS
SCLN-00000683,SC-C000643,2025-11-06 11:07:40.000,Northern|Savelugu,2026-01-21,1080.82,0.0949,GHS
SCLN-00000685,SC-C000644,2025-10-10 13:12:15.000,Oti|Dambai,2025-12-11,880.62,0.1881,GHS
SCLN-00000691,SC-C000648,2025-10-05 10:39:27.000,Greater Accra|Madina,2025-12-28,1813.9,0.1657,GHS
SCLN-00000693,SC-C000649,2025-11-29 09:06:27.000,Ashanti|Ejisu,2026-02-14,646.46,0.2602,GHS
SCLN-00000697,SC-C000655,2025-11-25 12:05:57.000,Eastern|Akropong,2026-03-06,2208.16,0.0987,GHS
SCLN-00000702,SC-C000658,2025-10-20 10:42:59.000,Eastern|Koforidua,2025-12-27,1602.73,0.1016,GHS
SCLN-00000704,SC-C000659,2025-11-12 12:49:41.000,Ahafo|Goaso,2026-02-08,1088.55,0.2899,GHS
SCLN-00000706,SC-C000660,2025-11-08 16:47:25.000,Volta|Hohoe,2026-01-12,394.47,0.2211,GHS
SCLN-00000708,SC-C000661,2025-11-02 14:56:37.000,Western|Axim,2026-01-09,676.78,0.2778,GHS
SCLN-00000710,SC-C000662,2025-10-17 11:55:43.000,Northern|Savelugu,2026-01-01,211.5,0.1768,GHS
SCLN-00000713,SC-C000667,2025-10-18 08:35:04.000,Greater Accra|Accra,2026-01-25,735.72,0.1208,GHS
SCLN-00000714,SC-C000668,2025-11-21 09:51:53.000,Greater Accra|Accra,2026-01-07,1615.27,0.1436,GHS
SCLN-00000716,SC-C000670,2025-10-18 08:16:34.000,Northern|Yendi,2025-11-24,261.17,0.2733,GHS
SCLN-00000718,SC-C000671,2025-11-26 08:33:06.000,Upper West|Lawra,2025-12-27,1288.36,0.1309,GHS
SCLN-00000724,SC-C000675,2025-11-21 14:06:57.000,Eastern|Nkawkaw,2026-03-02,3758.64,0.1549,GHS
SCLN-00000725,SC-C000677,2025-11-01 12:08:29.000,Ashanti|Obuasi,2025-12-21,780.9,0.1104,GHS
SCLN-00000727,SC-C000678,2025-11-15 17:33:41.000,Greater Accra|Kasoa,2026-02-27,1509.13,0.1185,GHS
SCLN-00000742,SC-C000695,2025-11-20 16:20:52.000,Western|Takoradi,2026-02-13,1152.0,0.1728,GHS
SCLN-00000753,SC-C000701,2025-11-03 11:19:13.000,Upper East|Bolgatanga,2025-12-24,1965.02,0.1027,GHS
SCLN-00000755,SC-C000702,2025-11-26 13:38:51.000,Greater Accra|Tema,2026-03-06,859.19,0.2285,GHS
SCLN-00000759,SC-C000703,2025-11-16 13:47:52.000,Northern|Savelugu,2026-02-08,2738.21,0.1714,GHS
SCLN-00000762,SC-C000707,2025-11-17 11:16:51.000,Greater Accra|Kasoa,2026-01-09,2548.99,0.1635,GHS
SCLN-00000763,SC-C000708,2025-10-18 13:17:15.000,Greater Accra|Tema,2025-11-18,1158.95,0.1092,GHS
SCLN-00000764,SC-C000708,2025-11-21 14:18:44.000,Greater Accra|Tema,2026-01-06,3528.44,0.0874,GHS
SCLN-00000767,SC-C000713,2025-10-25 11:26:18.000,Eastern|Akropong,2025-12-27,693.36,0.2163,GHS
SCLN-00000771,SC-C000718,2025-11-20 09:16:29.000,Ashanti|Kumasi,2025-12-24,605.38,0.0939,GHS
SCLN-00000780,SC-C000731,2025-11-28 14:31:07.000,Bono East|Techiman,2026-01-18,5575.34,0.1189,GHS
SCLN-00000782,SC-C000734,2025-10-12 17:09:03.000,Upper West|Wa,2025-11-27,6092.9,0.092,GHS
SCLN-00000783,SC-C000734,2025-11-28 13:29:12.000,Upper West|Wa,2026-03-07,960.48,0.248,GHS
SCLN-00000790,SC-C000739,2025-11-06 14:02:47.000,Upper West|Lawra,2026-01-23,1579.82,0.2404,GHS
SCLN-00000792,SC-C000740,2025-10-29 12:31:17.000,Ashanti|Obuasi,2026-02-16,645.32,0.2511,GHS
SCLN-00000797,SC-C000745,2025-11-29 10:04:26.000,Ashanti|Kumasi,2026-01-30,401.78,0.1438,GHS
SCLN-00000798,SC-C000747,2025-10-09 17:29:31.000,Greater Accra|Tema,2025-12-24,1886.5,0.2052,GHS
SCLN-00000800,SC-C000748,2025-11-27 13:49:34.000,Western|Takoradi,2025-12-31,647.97,0.2633,GHS
SCLN-00000809,SC-C000754,2025-11-23 16:35:18.000,Greater Accra|Madina,2025-12-31,1499.3,0.2812,GHS
SCLN-00000814,SC-C000757,2025-10-13 16:46:26.000,Western|Takoradi,2025-12-26,709.33,0.0973,GHS
SCLN-00000815,SC-C000758,2025-10-30 11:32:20.000,Greater Accra|Kasoa,2025-12-26,599.33,0.2401,GHS
SCLN-00000821,SC-C000762,2025-11-17 09:22:50.000,Bono|Berekum,2026-02-20,2168.1,0.2175,GHS
SCLN-00000822,SC-C000763,2025-10-20 08:07:37.000,Ashanti|Kumasi,2025-11-25,737.02,0.2141,GHS
SCLN-00000823,SC-C000763,2025-11-28 14:12:51.000,Ashanti|Kumasi,2026-01-13,3055.49,0.2176,GHS
